timestamp	sai2::optitrack::rigid_body_pos::1	sai2::optitrack::rigid_body_pos::2	sai2::optitrack::rigid_body_pos::3	sai2::optitrack::rigid_body_pos::4	sai2::optitrack::rigid_body_pos::5	sai2::optitrack::rigid_body_pos::6	sai2::optitrack::rigid_body_ori::1	sai2::optitrack::rigid_body_ori::2	sai2::optitrack::rigid_body_ori::3	sai2::optitrack::rigid_body_ori::4	sai2::optitrack::rigid_body_ori::5	sai2::optitrack::rigid_body_ori::6
2024-07-17 10:44:44.366127	[-0.4566204845905304, 1.5663470029830933, 0.24978390336036682]	[-0.5553303956985474, 0.10379276424646378, 0.17589597404003143]	[-0.9630391597747803, 1.3009804487228394, -0.21929363906383514]	[-0.4192582666873932, 0.9926550984382629, 0.1857117861509323]	[-0.38834095001220703, 0.13074542582035065, 0.30239203572273254]	[0.22873860597610474, 1.3586357831954956, 0.3592942953109741]	[0.03865924850106239, -0.37802281975746155, -0.05198552459478378, 0.9235268831253052]	[0.010098429396748543, -0.12352390587329865, 0.013062664307653904, 0.9922043085098267]	[0.7502086758613586, 0.45219284296035767, 0.1658451110124588, 0.45299461483955383]	[-0.21156901121139526, -0.2357778698205948, -0.0813128799200058, 0.9450056552886963]	[-0.014968205243349075, -0.181013286113739, -0.0001428365067113191, 0.9833667278289795]	[0.5398517847061157, -0.32952600717544556, -0.5727968215942383, -0.5214177370071411]
2024-07-17 10:44:44.378930	[-0.45639434456825256, 1.5664204359054565, 0.249516561627388]	[-0.5553487539291382, 0.10379643738269806, 0.17589257657527924]	[-0.968814492225647, 1.3012768030166626, -0.2184547483921051]	[-0.41929754614830017, 0.9926257729530334, 0.18569166958332062]	[-0.3883345425128937, 0.13075655698776245, 0.3023901581764221]	[0.23076802492141724, 1.3583791255950928, 0.3656497299671173]	[0.038573578000068665, -0.37754419445991516, -0.05237342417240143, 0.923704206943512]	[0.010117243975400925, -0.12359768897294998, 0.01302492804825306, 0.9921953678131104]	[0.7444081902503967, 0.45395973324775696, 0.15878356993198395, 0.46321138739585876]	[-0.21173465251922607, -0.23591259121894836, -0.08155424147844315, 0.9449141025543213]	[-0.015005279332399368, -0.1809363216161728, -0.00013439620670396835, 0.9833803176879883]	[0.5428830981254578, -0.3180016279220581, -0.5691003799438477, -0.5294126272201538]
2024-07-17 10:44:44.390456	[-0.4559667408466339, 1.566535234451294, 0.24900519847869873]	[-0.5553464889526367, 0.10375820845365524, 0.1759137362241745]	[-0.9793556332588196, 1.301218032836914, -0.2169346660375595]	[-0.41919973492622375, 0.9924865365028381, 0.18560518324375153]	[-0.3883128762245178, 0.13071885704994202, 0.30239275097846985]	[0.2341749370098114, 1.3574169874191284, 0.37772148847579956]	[0.038275133818387985, -0.37675198912620544, -0.05300905928015709, 0.9240037798881531]	[0.00989439059048891, -0.12354505062103271, 0.013066979125142097, 0.9922035932540894]	[0.7322258949279785, 0.46603626012802124, 0.13905739784240723, 0.4767793118953705]	[-0.21147696673870087, -0.23603372275829315, -0.08127616345882416, 0.9449654817581177]	[-0.015119281597435474, -0.1807217299938202, -0.0005876932409591973, 0.9834179282188416]	[0.5457549691200256, -0.2934039831161499, -0.5667484402656555, -0.5430117845535278]
2024-07-17 10:44:44.402108	[-0.45575687289237976, 1.5666276216506958, 0.24885237216949463]	[-0.555350661277771, 0.10379793494939804, 0.17590177059173584]	[-0.9843945503234863, 1.3010036945343018, -0.21604445576667786]	[-0.419244647026062, 0.992492139339447, 0.1856226623058319]	[-0.3883061110973358, 0.13072817027568817, 0.302388459444046]	[0.23533786833286285, 1.356926441192627, 0.38407087326049805]	[0.03773307055234909, -0.3766477108001709, -0.05308510735630989, 0.9240642189979553]	[0.010222554206848145, -0.12332353740930557, 0.012938990257680416, 0.9922295212745667]	[0.725670576095581, 0.47442469000816345, 0.1253998577594757, 0.4822844862937927]	[-0.21166828274726868, -0.2362038791179657, -0.08161464333534241, 0.9448509812355042]	[-0.015160292387008667, -0.18065127730369568, -0.0006039596046321094, 0.9834302663803101]	[0.5484837293624878, -0.2924298048019409, -0.5651779770851135, -0.5424244403839111]
2024-07-17 10:44:44.413823	[-0.45537465810775757, 1.5667964220046997, 0.24846726655960083]	[-0.5553866624832153, 0.10375948250293732, 0.17594952881336212]	[-0.9933764338493347, 1.3004626035690308, -0.21419988572597504]	[-0.4192325174808502, 0.9924947023391724, 0.18554885685443878]	[-0.3883242905139923, 0.13076624274253845, 0.3023916780948639]	[0.2371286153793335, 1.3560137748718262, 0.39454010128974915]	[0.03674917668104172, -0.3760973811149597, -0.05335696041584015, 0.9243123531341553]	[0.010252024978399277, -0.1233823373913765, 0.01314623560756445, 0.9922192096710205]	[0.7103960514068604, 0.48832252621650696, 0.10230376571416855, 0.4963997006416321]	[-0.21170565485954285, -0.2362804263830185, -0.08164498209953308, 0.9448208808898926]	[-0.015038123354315758, -0.18069028854370117, -0.0003197210608050227, 0.9834250807762146]	[0.5591596961021423, -0.28568270802497864, -0.5583534240722656, -0.5421875715255737]
2024-07-17 10:44:44.425457	[-0.4551747143268585, 1.5668495893478394, 0.2482767552137375]	[-0.5553796291351318, 0.10376710444688797, 0.1759500801563263]	[-0.9973375797271729, 1.3002245426177979, -0.2131422907114029]	[-0.4191255569458008, 0.9925541281700134, 0.18550442159175873]	[-0.38832980394363403, 0.13076768815517426, 0.3023936152458191]	[0.2377469390630722, 1.355390191078186, 0.39948245882987976]	[0.03644634038209915, -0.375791072845459, -0.05338397994637489, 0.9244473576545715]	[0.010239066556096077, -0.12336939573287964, 0.01318008080124855, 0.9922204613685608]	[0.700896143913269, 0.4945480525493622, 0.09716449677944183, 0.5047038197517395]	[-0.21197232604026794, -0.23610134422779083, -0.08122912049293518, 0.9448416233062744]	[-0.015087476000189781, -0.18068881332874298, -0.0003049771476071328, 0.9834246039390564]	[0.5663701891899109, -0.2889742851257324, -0.5516811013221741, -0.5397839546203613]
2024-07-17 10:44:44.437255	[-0.4549907147884369, 1.5668894052505493, 0.24809464812278748]	[-0.5553739070892334, 0.10377668589353561, 0.17594969272613525]	[-1.0012227296829224, 1.3001922369003296, -0.2115609496831894]	[-0.4191301465034485, 0.992537796497345, 0.18545955419540405]	[-0.3883233368396759, 0.13075628876686096, 0.3023756146430969]	[0.23834440112113953, 1.3547194004058838, 0.4038063883781433]	[0.03607367351651192, -0.3755855858325958, -0.05347735434770584, 0.9245400428771973]	[0.010215042158961296, -0.12335316091775894, 0.013125830329954624, 0.9922234416007996]	[0.6925795078277588, 0.5022807717323303, 0.08610638976097107, 0.510522723197937]	[-0.2119210958480835, -0.23604454100131989, -0.08117417991161346, 0.9448720216751099]	[-0.014984401874244213, -0.1807241141796112, -0.000526283634826541, 0.9834195375442505]	[0.5749001502990723, -0.2891117334365845, -0.5459774136543274, -0.5364820957183838]
2024-07-17 10:44:44.448799	[-0.45465290546417236, 1.566935658454895, 0.24771523475646973]	[-0.555377185344696, 0.10378529131412506, 0.17592556774616241]	[-1.0079901218414307, 1.3007770776748657, -0.20939390361309052]	[-0.41916799545288086, 0.9924360513687134, 0.18542994558811188]	[-0.3883121609687805, 0.13075695931911469, 0.3023832142353058]	[0.23930788040161133, 1.3530021905899048, 0.4118770360946655]	[0.035542141646146774, -0.3754968047142029, -0.05338965728878975, 0.9246017932891846]	[0.010559235699474812, -0.12315497547388077, 0.01296668779104948, 0.9922465085983276]	[0.6792568564414978, 0.5116657614707947, 0.07993434369564056, 0.5200181007385254]	[-0.21178822219371796, -0.23597316443920135, -0.08120811730623245, 0.9449167251586914]	[-0.01495275180786848, -0.18068566918373108, -0.00035607945756055415, 0.9834271669387817]	[0.5908967852592468, -0.2963544428348541, -0.5278840661048889, -0.5332479476928711]
2024-07-17 10:44:44.460480	[-0.4545186161994934, 1.5669413805007935, 0.24756205081939697]	[-0.555383026599884, 0.10377800464630127, 0.17595042288303375]	[-1.0109107494354248, 1.3013100624084473, -0.2083752453327179]	[-0.419143944978714, 0.9924078583717346, 0.1854117214679718]	[-0.38831567764282227, 0.13073799014091492, 0.3023884892463684]	[0.2396213710308075, 1.3519152402877808, 0.41526153683662415]	[0.0355682298541069, -0.37553101778030396, -0.05338418483734131, 0.9245872497558594]	[0.010710474103689194, -0.12317728251218796, 0.013039967976510525, 0.9922412633895874]	[0.6754324436187744, 0.5146975517272949, 0.07696487009525299, 0.5224500298500061]	[-0.21164432168006897, -0.23590299487113953, -0.08102009445428848, 0.944982647895813]	[-0.014953527599573135, -0.18073251843452454, -0.00030274229357019067, 0.9834186434745789]	[0.5946932435035706, -0.30174240469932556, -0.5194442272186279, -0.5342931747436523]
2024-07-17 10:44:44.472350	[-0.4542680084705353, 1.5669593811035156, 0.24719519913196564]	[-0.5553349852561951, 0.10379842668771744, 0.1758970022201538]	[-1.0169963836669922, 1.303030014038086, -0.2056998610496521]	[-0.4191334843635559, 0.9923209547996521, 0.18539121747016907]	[-0.38832640647888184, 0.13074636459350586, 0.30238133668899536]	[0.24040718376636505, 1.349347472190857, 0.42230498790740967]	[0.03524261340498924, -0.3756278455257416, -0.0535409115254879, 0.924551248550415]	[0.010071530006825924, -0.12339858710765839, 0.01301036961376667, 0.9922208189964294]	[0.6684902906417847, 0.5226603746414185, 0.06992131471633911, 0.524459719657898]	[-0.21118053793907166, -0.2358361780643463, -0.08067415654659271, 0.9451326727867126]	[-0.014895613305270672, -0.18067844212055206, -0.0004087443230673671, 0.9834293127059937]	[0.6024683713912964, -0.30872511863708496, -0.5014562606811523, -0.5387599468231201]
2024-07-17 10:44:44.484939	[-0.4541727602481842, 1.5669536590576172, 0.24699822068214417]	[-0.555347740650177, 0.10381858050823212, 0.17588895559310913]	[-1.0201283693313599, 1.3039625883102417, -0.2043367624282837]	[-0.4190904498100281, 0.9923122525215149, 0.18539893627166748]	[-0.3883436918258667, 0.1307554543018341, 0.30240294337272644]	[0.24070025980472565, 1.3480427265167236, 0.4253863990306854]	[0.03513990342617035, -0.3758397698402405, -0.0537869930267334, 0.9244547486305237]	[0.010595107451081276, -0.12324898689985275, 0.012944518588483334, 0.9922348260879517]	[0.6676346063613892, 0.5245925188064575, 0.0666876956820488, 0.5240415334701538]	[-0.2111884504556656, -0.23581819236278534, -0.08039162307977676, 0.9451594948768616]	[-0.01515855360776186, -0.18074367940425873, -0.00022703093418385834, 0.9834134578704834]	[0.6023886799812317, -0.30920007824897766, -0.4967043697834015, -0.5429621934890747]
2024-07-17 10:44:44.497477	[-0.4540698528289795, 1.5669783353805542, 0.24664458632469177]	[-0.5553669333457947, 0.10376442968845367, 0.17593976855278015]	[-1.0260201692581177, 1.3056182861328125, -0.20112034678459167]	[-0.4190743863582611, 0.9922698736190796, 0.18538318574428558]	[-0.3883454501628876, 0.13076648116111755, 0.30240771174430847]	[0.24092203378677368, 1.3466265201568604, 0.4285218119621277]	[0.03535146266222, -0.3761986792087555, -0.054001037031412125, 0.9242882132530212]	[0.00992061011493206, -0.12332538515329361, 0.0131789930164814, 0.992229163646698]	[0.666351854801178, 0.5283122658729553, 0.06433109194040298, 0.5222288370132446]	[-0.21088235080242157, -0.2359296828508377, -0.08038848638534546, 0.9452002644538879]	[-0.014991439878940582, -0.1807558387517929, -0.00039309170097112656, 0.9834136366844177]	[0.6006700396537781, -0.3102303147315979, -0.49094825983047485, -0.549474835395813]
2024-07-17 10:44:44.509213	[-0.4540228545665741, 1.567002296447754, 0.24648642539978027]	[-0.55543452501297, 0.10373600572347641, 0.1759861409664154]	[-1.0289299488067627, 1.3065171241760254, -0.19934481382369995]	[-0.4190986454486847, 0.9921615123748779, 0.18534858524799347]	[-0.3883408010005951, 0.1307368278503418, 0.3024081587791443]	[0.2415410578250885, 1.344247579574585, 0.4341873228549957]	[0.03507962077856064, -0.3763030171394348, -0.054054636508226395, 0.924252986907959]	[0.010403537191450596, -0.12328261882066727, 0.013578477315604687, 0.9922242164611816]	[0.6662352681159973, 0.5315947532653809, 0.0620475597679615, 0.519314706325531]	[-0.21069197356700897, -0.23598827421665192, -0.08017429709434509, 0.9452462792396545]	[-0.014808439649641514, -0.1808772087097168, -6.348212627926841e-05, 0.9833942651748657]	[0.6028180718421936, -0.3094155490398407, -0.4848121106624603, -0.5530186295509338]
2024-07-17 10:44:44.522023	[-0.45398956537246704, 1.56703782081604, 0.24634060263633728]	[-0.5554240942001343, 0.10377267748117447, 0.17595210671424866]	[-1.0314477682113647, 1.3073475360870361, -0.19774915277957916]	[-0.4191637337207794, 0.992127001285553, 0.1853024959564209]	[-0.38835641741752625, 0.13073275983333588, 0.3024251461029053]	[0.24157176911830902, 1.3431943655014038, 0.43648019433021545]	[0.034312985837459564, -0.3767727017402649, -0.05390247330069542, 0.9240992665290833]	[0.010787404142320156, -0.12322816252708435, 0.013369394466280937, 0.9922296404838562]	[0.6679849624633789, 0.5353339314460754, 0.05825717747211456, 0.5136340260505676]	[-0.21061429381370544, -0.23601707816123962, -0.08032812178134918, 0.9452432990074158]	[-0.014833568595349789, -0.18085737526416779, -5.57914208911825e-05, 0.9833975434303284]	[0.6011080145835876, -0.3094310164451599, -0.48262423276901245, -0.5567723512649536]
2024-07-17 10:44:44.534139	[-0.4539657533168793, 1.5671460628509521, 0.24606391787528992]	[-0.555414080619812, 0.10375487059354782, 0.175958514213562]	[-1.037286639213562, 1.3090630769729614, -0.1935020089149475]	[-0.41913026571273804, 0.9919735193252563, 0.18515212833881378]	[-0.3883976340293884, 0.1307350993156433, 0.30244180560112]	[0.241600900888443, 1.3406786918640137, 0.4411768913269043]	[0.033679623156785965, -0.3771875500679016, -0.053698740899562836, 0.9239652156829834]	[0.010209837928414345, -0.12332896888256073, 0.01334430929273367, 0.9922236204147339]	[0.6699217557907104, 0.5437475442886353, 0.05471201241016388, 0.5025436878204346]	[-0.2099800705909729, -0.23614811897277832, -0.08009150624275208, 0.9453717470169067]	[-0.014677081257104874, -0.18101821839809418, 0.000173929103766568, 0.9833701848983765]	[0.5986528396606445, -0.3087772727012634, -0.4744272828102112, -0.5667364001274109]
2024-07-17 10:44:44.546461	[-0.45397627353668213, 1.5672340393066406, 0.2459506094455719]	[-0.5554178357124329, 0.10376019030809402, 0.17599838972091675]	[-1.0399199724197388, 1.3098781108856201, -0.19163435697555542]	[-0.41911810636520386, 0.9919774532318115, 0.18508772552013397]	[-0.38840165734291077, 0.1307559311389923, 0.3024538457393646]	[0.24151548743247986, 1.3396248817443848, 0.4433733820915222]	[0.03246555104851723, -0.3777221441268921, -0.053375620394945145, 0.9238089919090271]	[0.010037094354629517, -0.12297811359167099, 0.013698732480406761, 0.9922641515731812]	[0.674799919128418, 0.5555852651596069, 0.05165775120258331, 0.48301321268081665]	[-0.2112126648426056, -0.23631790280342102, -0.08058018982410431, 0.945013165473938]	[-0.014657648280262947, -0.18098297715187073, 0.00014015482156537473, 0.9833769798278809]	[0.5970669984817505, -0.307677298784256, -0.4715244472026825, -0.5714108943939209]
2024-07-17 10:44:44.558071	[-0.45402973890304565, 1.567386507987976, 0.24573209881782532]	[-0.5554913878440857, 0.10370130091905594, 0.17592212557792664]	[-1.0448881387710571, 1.3115148544311523, -0.18732701241970062]	[-0.41926074028015137, 0.9921917915344238, 0.18500550091266632]	[-0.38843029737472534, 0.1307663768529892, 0.30248311161994934]	[0.2410653531551361, 1.3377513885498047, 0.447625994682312]	[0.031907420605421066, -0.3780747354030609, -0.05323655530810356, 0.9236922264099121]	[0.010739854536950588, -0.12338226288557053, 0.014096247032284737, 0.9922009706497192]	[0.6762497425079346, 0.5629459023475647, 0.04796991124749184, 0.47273361682891846]	[-0.21203848719596863, -0.23645716905593872, -0.08065762370824814, 0.944786787033081]	[-0.014434287324547768, -0.1811315268278122, 0.00018542108591645956, 0.9833530187606812]	[0.5941275954246521, -0.30523672699928284, -0.4649659991264343, -0.5810762047767639]
2024-07-17 10:44:44.570007	[-0.45407021045684814, 1.567454218864441, 0.24565497040748596]	[-0.5554434061050415, 0.10375680029392242, 0.1759433001279831]	[-1.047110915184021, 1.311692237854004, -0.18440791964530945]	[-0.41925758123397827, 0.9922206401824951, 0.18496596813201904]	[-0.3884415626525879, 0.13075889647006989, 0.30249565839767456]	[0.24084076285362244, 1.3369412422180176, 0.4493311941623688]	[0.03143593296408653, -0.37834182381629944, -0.05293247476220131, 0.9236164689064026]	[0.009855300188064575, -0.12328988313674927, 0.013478661887347698, 0.992230236530304]	[0.6745214462280273, 0.5686313509941101, 0.04287753999233246, 0.4688717722892761]	[-0.2126545011997223, -0.23659054934978485, -0.08073271811008453, 0.9446085095405579]	[-0.014414587989449501, -0.181239515542984, 0.0004882452776655555, 0.9833332896232605]	[0.5939966440200806, -0.3020358085632324, -0.46141642332077026, -0.5856938362121582]
2024-07-17 10:44:44.581614	[-0.45412784814834595, 1.5676414966583252, 0.24551062285900116]	[-0.5554465651512146, 0.10377175360918045, 0.17591194808483124]	[-1.0513001680374146, 1.3125485181808472, -0.17908231914043427]	[-0.41933417320251465, 0.9923300743103027, 0.18488335609436035]	[-0.3884703814983368, 0.13077174127101898, 0.30250272154808044]	[0.24012631177902222, 1.335951805114746, 0.45280224084854126]	[0.030529458075761795, -0.3788211941719055, -0.05233227089047432, 0.9234845638275146]	[0.009996150620281696, -0.1233607828617096, 0.013534873723983765, 0.9922192096710205]	[0.6744884252548218, 0.5813156366348267, 0.03528081253170967, 0.4537542164325714]	[-0.21397510170936584, -0.23694922029972076, -0.08117611706256866, 0.944182276725769]	[-0.014105700887739658, -0.18141944706439972, 0.0006325527210719883, 0.983304500579834]	[0.5890302062034607, -0.2934509813785553, -0.46029672026634216, -0.5958665013313293]
2024-07-17 10:44:44.593173	[-0.45416367053985596, 1.567724585533142, 0.24545450508594513]	[-0.5554527640342712, 0.10383060574531555, 0.17585517466068268]	[-1.0530093908309937, 1.3128705024719238, -0.17672157287597656]	[-0.4193400740623474, 0.9923302531242371, 0.18484999239444733]	[-0.38849177956581116, 0.13077837228775024, 0.3025093376636505]	[0.2398461401462555, 1.3356728553771973, 0.45413583517074585]	[0.030040038749575615, -0.3791264295578003, -0.051964934915304184, 0.9233961701393127]	[0.010905616916716099, -0.12352680414915085, 0.013177570886909962, 0.9921938180923462]	[0.6744697690010071, 0.5866785645484924, 0.028150323778390884, 0.44733262062072754]	[-0.2140374779701233, -0.23710021376609802, -0.08133124560117722, 0.9441168904304504]	[-0.014135264791548252, -0.18150843679904938, 0.0005324832163751125, 0.9832876920700073]	[0.5867836475372314, -0.2888232469558716, -0.46093857288360596, -0.5998347997665405]
2024-07-17 10:44:44.605640	[-0.45418450236320496, 1.5678675174713135, 0.24533013999462128]	[-0.5554502010345459, 0.10382771492004395, 0.1759009212255478]	[-1.0549328327178955, 1.3133316040039062, -0.17384572327136993]	[-0.4193688929080963, 0.9923734664916992, 0.1847987025976181]	[-0.3884945511817932, 0.13078899681568146, 0.3025164306163788]	[0.23948028683662415, 1.3353800773620605, 0.455514520406723]	[0.029389970004558563, -0.37962204217910767, -0.051072511821985245, 0.9232631921768188]	[0.010721724480390549, -0.12359758466482162, 0.01325579546391964, 0.9921859502792358]	[0.6739295721054077, 0.5976437330245972, 0.008299488574266434, 0.4342489242553711]	[-0.2148154228925705, -0.23782208561897278, -0.08173012733459473, 0.9437240958213806]	[-0.013957074843347073, -0.1817885786294937, 0.0008086806628853083, 0.9832382202148438]	[0.5823116302490234, -0.2783971130847931, -0.4613073468208313, -0.6087723970413208]
2024-07-17 10:44:44.618163	[-0.4541685879230499, 1.5679192543029785, 0.2452726513147354]	[-0.5554527640342712, 0.10383369773626328, 0.17589081823825836]	[-1.0575929880142212, 1.314222812652588, -0.16905274987220764]	[-0.41938546299934387, 0.9924468398094177, 0.18470574915409088]	[-0.3885202705860138, 0.13079936802387238, 0.3025052845478058]	[0.2389262616634369, 1.3353211879730225, 0.4577627182006836]	[0.029231373220682144, -0.3798988163471222, -0.05057254806160927, 0.92318195104599]	[0.010609705001115799, -0.12349410355091095, 0.013442059978842735, 0.992197573184967]	[0.6731007695198059, 0.6029643416404724, -0.0010576690547168255, 0.4282151460647583]	[-0.21542929112911224, -0.23824110627174377, -0.08208759129047394, 0.9434474110603333]	[-0.013958470895886421, -0.18191897869110107, 0.0007804978522472084, 0.9832141399383545]	[0.5795263051986694, -0.27470749616622925, -0.4633331298828125, -0.6115615367889404]
2024-07-17 10:44:44.630557	[-0.45408278703689575, 1.5679575204849243, 0.2451571524143219]	[-0.5554379224777222, 0.10381326079368591, 0.17591041326522827]	[-1.0587822198867798, 1.3144115209579468, -0.16693636775016785]	[-0.41950276494026184, 0.9923838376998901, 0.18463902175426483]	[-0.3885297179222107, 0.13080529868602753, 0.3025107681751251]	[0.23864489793777466, 1.3354370594024658, 0.45844775438308716]	[0.029185175895690918, -0.3802299201488495, -0.04976395145058632, 0.9230909943580627]	[0.010576356202363968, -0.12349142134189606, 0.013350496999919415, 0.9921994805335999]	[0.6742638349533081, 0.6097254753112793, -0.01553287822753191, 0.41636741161346436]	[-0.21530771255493164, -0.23927108943462372, -0.08317608386278152, 0.9431191086769104]	[-0.013887605629861355, -0.1818860024213791, 0.0008848804282024503, 0.983221173286438]	[0.578040361404419, -0.26844844222068787, -0.4649820327758789, -0.6144887804985046]
2024-07-17 10:44:44.641670	[-0.45404377579689026, 1.567959189414978, 0.24511145055294037]	[-0.5554488301277161, 0.10382972657680511, 0.17586761713027954]	[-1.0607707500457764, 1.3149670362472534, -0.16306772828102112]	[-0.4195793867111206, 0.9922247529029846, 0.18455275893211365]	[-0.3885546326637268, 0.13079415261745453, 0.30251413583755493]	[0.23816557228565216, 1.3362576961517334, 0.4598568379878998]	[0.02925564907491207, -0.3805001974105835, -0.049517858773469925, 0.9229906797409058]	[0.010537274181842804, -0.12354789674282074, 0.013302109204232693, 0.9921935796737671]	[0.6746779084205627, 0.614039957523346, -0.02171456627547741, 0.4090149402618408]	[-0.21485117077827454, -0.2396794855594635, -0.08334274590015411, 0.9431048035621643]	[-0.01403683703392744, -0.18219417333602905, 0.0009118163725361228, 0.9831619262695312]	[0.5769624710083008, -0.26293104887008667, -0.4687725901603699, -0.6150072813034058]
2024-07-17 10:44:44.654144	[-0.45398440957069397, 1.5679504871368408, 0.24506504833698273]	[-0.5554362535476685, 0.10382555425167084, 0.17587211728096008]	[-1.0613889694213867, 1.3153940439224243, -0.16161412000656128]	[-0.4196501672267914, 0.9921485185623169, 0.18451392650604248]	[-0.38856443762779236, 0.1307966411113739, 0.30251166224479675]	[0.23795658349990845, 1.33676016330719, 0.46013885736465454]	[0.02940106764435768, -0.380687952041626, -0.0493863970041275, 0.9229156374931335]	[0.010155502706766129, -0.12375418841838837, 0.013429956510663033, 0.9921700358390808]	[0.6749343872070312, 0.6172810792922974, -0.026519227772951126, 0.4033912718296051]	[-0.21456387639045715, -0.2401362955570221, -0.08371709287166595, 0.9430209398269653]	[-0.013964075595140457, -0.18218304216861725, 0.0010213057976216078, 0.9831650257110596]	[0.5769277215003967, -0.2613975405693054, -0.47023242712020874, -0.6145789623260498]
2024-07-17 10:44:44.666321	[-0.4538496434688568, 1.5678859949111938, 0.24498581886291504]	[-0.5554584264755249, 0.10381679981946945, 0.17586007714271545]	[-1.062760591506958, 1.3162773847579956, -0.15900170803070068]	[-0.4197375774383545, 0.9920374155044556, 0.18442629277706146]	[-0.388578325510025, 0.1307968646287918, 0.30250635743141174]	[0.23768769204616547, 1.3382291793823242, 0.4603232443332672]	[0.029988333582878113, -0.3810802400112152, -0.04939774423837662, 0.9227342009544373]	[0.01013126689940691, -0.12386026233434677, 0.013598804362118244, 0.9921547770500183]	[0.6757667064666748, 0.6242141723632812, -0.035197000950574875, 0.39045774936676025]	[-0.21406860649585724, -0.24102593958377838, -0.08404350280761719, 0.9428774118423462]	[-0.01370990090072155, -0.18233223259449005, 0.0010034085717052221, 0.9831409454345703]	[0.5812042355537415, -0.26247748732566833, -0.46967825293540955, -0.6104994416236877]
2024-07-17 10:44:44.678044	[-0.4537807106971741, 1.5678478479385376, 0.24494071304798126]	[-0.5554790496826172, 0.10384399443864822, 0.1758289784193039]	[-1.0633004903793335, 1.3166791200637817, -0.15802720189094543]	[-0.4197750985622406, 0.9920033812522888, 0.18439951539039612]	[-0.3885857164859772, 0.13078954815864563, 0.30249011516571045]	[0.23762880265712738, 1.3389804363250732, 0.46006086468696594]	[0.03030308708548546, -0.3813762664794922, -0.04956923797726631, 0.9225924015045166]	[0.010429738089442253, -0.12383090704679489, 0.013507379218935966, 0.9921566247940063]	[0.6764299273490906, 0.6267285346984863, -0.03565383329987526, 0.385204941034317]	[-0.21405835449695587, -0.24137639999389648, -0.08427445590496063, 0.942769467830658]	[-0.013808716088533401, -0.18248963356018066, 0.0009498553117737174, 0.9831104278564453]	[0.5828611254692078, -0.2645871341228485, -0.4689660668373108, -0.6085535883903503]
2024-07-17 10:44:44.689452	[-0.4536653161048889, 1.5677658319473267, 0.24490663409233093]	[-0.5554856061935425, 0.10384800285100937, 0.17581740021705627]	[-1.06415593624115, 1.3174526691436768, -0.1568080633878708]	[-0.41988232731819153, 0.9920658469200134, 0.1843789666891098]	[-0.38859879970550537, 0.13078664243221283, 0.3024825155735016]	[0.2376362830400467, 1.3404850959777832, 0.45916202664375305]	[0.030877282842993736, -0.3820263743400574, -0.05000677332282066, 0.9222807288169861]	[0.010335179045796394, -0.1238444447517395, 0.013429575599730015, 0.992156982421875]	[0.6773579716682434, 0.6286880970001221, -0.033998820930719376, 0.38050177693367004]	[-0.2143898904323578, -0.2419469952583313, -0.0845520943403244, 0.9425230622291565]	[-0.013872145675122738, -0.18256744742393494, 0.0009892835514619946, 0.9830949902534485]	[0.5881895422935486, -0.26769158244132996, -0.4674610495567322, -0.6032034754753113]
2024-07-17 10:44:44.701112	[-0.4535748064517975, 1.5677286386489868, 0.24487337470054626]	[-0.555482029914856, 0.10384394228458405, 0.17580758035182953]	[-1.0644879341125488, 1.3178292512893677, -0.15637896955013275]	[-0.4198485016822815, 0.9920822978019714, 0.18432678282260895]	[-0.38860511779785156, 0.13078497350215912, 0.3024568259716034]	[0.23753170669078827, 1.341205358505249, 0.45849499106407166]	[0.03157937154173851, -0.3824407160282135, -0.050218887627124786, 0.9220737218856812]	[0.010176744312047958, -0.12383773922920227, 0.013273026794195175, 0.9921615719795227]	[0.6772766709327698, 0.6281291842460632, -0.030652226880192757, 0.3818516135215759]	[-0.21461758017539978, -0.24228422343730927, -0.08449464291334152, 0.9423896670341492]	[-0.013951904140412807, -0.1827310174703598, 0.0011478681117296219, 0.983063280582428]	[0.5892627835273743, -0.2694326937198639, -0.4659383296966553, -0.6025587320327759]
2024-07-17 10:44:44.712747	[-0.4535404145717621, 1.5676794052124023, 0.24485880136489868]	[-0.555488646030426, 0.10385047644376755, 0.1757880002260208]	[-1.0648006200790405, 1.3182408809661865, -0.15604473650455475]	[-0.41992467641830444, 0.9921100735664368, 0.18429727852344513]	[-0.38861173391342163, 0.1307806819677353, 0.3024515211582184]	[0.23758608102798462, 1.3418388366699219, 0.4580272138118744]	[0.032132185995578766, -0.38334986567497253, -0.05092967674136162, 0.921638011932373]	[0.010133370757102966, -0.1239059790968895, 0.013345818966627121, 0.9921525120735168]	[0.6769147515296936, 0.626652717590332, -0.026263004168868065, 0.3852311670780182]	[-0.2147471308708191, -0.24258489906787872, -0.08481001853942871, 0.9422544836997986]	[-0.013906028121709824, -0.18284733593463898, 0.0013092453591525555, 0.9830421209335327]	[0.5897724628448486, -0.2711538076400757, -0.4673929214477539, -0.6001565456390381]
