timestamp	sai2::optitrack::rigid_body_pos::1	sai2::optitrack::rigid_body_pos::2	sai2::optitrack::rigid_body_pos::3	sai2::optitrack::rigid_body_pos::4	sai2::optitrack::rigid_body_pos::5	sai2::optitrack::rigid_body_pos::6	sai2::optitrack::rigid_body_ori::1	sai2::optitrack::rigid_body_ori::2	sai2::optitrack::rigid_body_ori::3	sai2::optitrack::rigid_body_ori::4	sai2::optitrack::rigid_body_ori::5	sai2::optitrack::rigid_body_ori::6
2024-07-17 10:45:32.532479	[-0.2040521204471588, 1.5656248331069946, 0.3508862555027008]	[-0.13990449905395508, 0.6305716037750244, -0.48566731810569763]	[-0.5029615163803101, 0.8050734400749207, 0.16336078941822052]	[-0.22510646283626556, 1.0016875267028809, 0.2670956254005432]	[-0.2509422302246094, 0.13246877491474152, 0.2653143107891083]	[0.07223615050315857, 0.7465382814407349, 0.2871794104576111]	[0.03834766149520874, -0.34442874789237976, -0.05628936365246773, 0.936338484287262]	[0.505305290222168, -0.1381111890077591, 0.0643414780497551, 0.8493834733963013]	[0.021832579746842384, 0.29102006554603577, -0.02945597656071186, 0.956014096736908]	[-0.0435769148170948, -0.23745682835578918, -0.14333540201187134, 0.9597762227058411]	[-0.01313339825719595, -0.1022140383720398, -0.06935453414916992, 0.9922549724578857]	[0.16681601107120514, -0.9338769912719727, -0.07104142755270004, -0.3082196116447449]
2024-07-17 10:45:32.545016	[-0.20381520688533783, 1.5654059648513794, 0.35214218497276306]	[-0.13308250904083252, 0.6528289914131165, -0.49322375655174255]	[-0.5028839111328125, 0.805180013179779, 0.16310128569602966]	[-0.22506070137023926, 1.0010778903961182, 0.26683223247528076]	[-0.25116288661956787, 0.13246043026447296, 0.2645794153213501]	[0.07045754045248032, 0.7458126544952393, 0.2874905467033386]	[0.03771375119686127, -0.34438952803611755, -0.05703754350543022, 0.9363334774971008]	[0.5183900594711304, -0.1391853392124176, 0.06606510281562805, 0.8411508202552795]	[0.021384475752711296, 0.2897661626338959, -0.030248865485191345, 0.9563803672790527]	[-0.04215354099869728, -0.2382229119539261, -0.14609597623348236, 0.9592335820198059]	[-0.01825742796063423, -0.09520554542541504, -0.07239256799221039, 0.9926539659500122]	[0.1616349071264267, -0.9227929711341858, -0.08753477782011032, -0.3386220335960388]
2024-07-17 10:45:32.557476	[-0.20370157063007355, 1.5652236938476562, 0.3527810871601105]	[-0.12932053208351135, 0.6652928590774536, -0.49720343947410583]	[-0.5027794241905212, 0.8052113056182861, 0.1628086119890213]	[-0.22509489953517914, 1.0006062984466553, 0.2665952742099762]	[-0.2518053948879242, 0.13230276107788086, 0.2631478011608124]	[0.07010294497013092, 0.745514988899231, 0.2874986529350281]	[0.03763311356306076, -0.34442880749702454, -0.05752812698483467, 0.9362922310829163]	[0.5256739854812622, -0.1406162977218628, 0.0669357180595398, 0.8363094925880432]	[0.020596377551555634, 0.2888868451118469, -0.03010936826467514, 0.956667959690094]	[-0.03908677026629448, -0.23855328559875488, -0.14749030768871307, 0.9590679407119751]	[-0.019451972097158432, -0.09270336478948593, -0.0729169026017189, 0.9928297400474548]	[0.16127072274684906, -0.9221429824829102, -0.08467574417591095, -0.34128299355506897]
2024-07-17 10:45:32.570637	[-0.20358394086360931, 1.5648245811462402, 0.35390549898147583]	[-0.12268699705600739, 0.6873685717582703, -0.5035747289657593]	[-0.5025379657745361, 0.805190920829773, 0.1616765707731247]	[-0.22478172183036804, 0.9998411536216736, 0.26626893877983093]	[-0.2520509958267212, 0.13216257095336914, 0.26239803433418274]	[0.0696522518992424, 0.7451927661895752, 0.2876065671443939]	[0.03816479817032814, -0.3441218137741089, -0.0582331083714962, 0.9363399744033813]	[0.5380198955535889, -0.1448751837015152, 0.06974835693836212, 0.8274545073509216]	[0.022844305261969566, 0.28928497433662415, -0.030815551057457924, 0.9564741253852844]	[-0.034986965358257294, -0.2392164021730423, -0.15008507668972015, 0.9586583971977234]	[-0.02322958968579769, -0.08989134430885315, -0.07285203039646149, 0.9930118918418884]	[0.1621081531047821, -0.9201570153236389, -0.08692397177219391, -0.3456535339355469]
2024-07-17 10:45:32.581951	[-0.2035517394542694, 1.564588189125061, 0.3544122278690338]	[-0.11943014711141586, 0.6981011629104614, -0.5064861178398132]	[-0.502371072769165, 0.8052354454994202, 0.16087035834789276]	[-0.22465988993644714, 0.9999279379844666, 0.2666468620300293]	[-0.2523972988128662, 0.13194802403450012, 0.26118794083595276]	[0.06860584020614624, 0.7443864941596985, 0.2882581949234009]	[0.037946633994579315, -0.34426605701446533, -0.058452147990465164, 0.9362821578979492]	[0.5440441370010376, -0.14492610096931458, 0.07094381004571915, 0.8233950734138489]	[0.023081354796886444, 0.2885704040527344, -0.030135974287986755, 0.9567059278488159]	[-0.03438391536474228, -0.240596204996109, -0.14986537396907806, 0.9583691954612732]	[-0.026204297319054604, -0.08879999071359634, -0.0744229108095169, 0.9929195046424866]	[0.16207833588123322, -0.9199695587158203, -0.08382145315408707, -0.3469303548336029]
2024-07-17 10:45:32.594938	[-0.2035301774740219, 1.564010500907898, 0.35530945658683777]	[-0.1132969856262207, 0.718467652797699, -0.5120230317115784]	[-0.5021639466285706, 0.8051683306694031, 0.16000555455684662]	[-0.2244815230369568, 0.9996148347854614, 0.2665611505508423]	[-0.2524842619895935, 0.13182371854782104, 0.2607366740703583]	[0.06837619096040726, 0.7436735033988953, 0.2891295552253723]	[0.03879239037632942, -0.34460124373435974, -0.058588381856679916, 0.9361157417297363]	[0.5605846643447876, -0.14813533425331116, 0.07019985467195511, 0.8117097616195679]	[0.024859370663762093, 0.2865683138370514, -0.028224928304553032, 0.957321286201477]	[-0.029857413843274117, -0.24083185195922852, -0.15200994908809662, 0.958124041557312]	[-0.02826465107500553, -0.08806204050779343, -0.07476147264242172, 0.9929032921791077]	[0.1613149493932724, -0.9204457402229309, -0.08821362257003784, -0.34492847323417664]
2024-07-17 10:45:32.606350	[-0.20357264578342438, 1.5636820793151855, 0.3556685745716095]	[-0.11070383340120316, 0.7279409170150757, -0.5135853290557861]	[-0.5017046332359314, 0.8051172494888306, 0.15794911980628967]	[-0.22413943707942963, 0.9993338584899902, 0.2663560211658478]	[-0.25240451097488403, 0.1316746324300766, 0.2601790726184845]	[0.06710558384656906, 0.7427935600280762, 0.2898963689804077]	[0.039529502391815186, -0.3445760905742645, -0.05851155146956444, 0.9360989332199097]	[0.5620573163032532, -0.15790045261383057, 0.07211985439062119, 0.808676540851593]	[0.027405202388763428, 0.2874075174331665, -0.028371818363666534, 0.9569957852363586]	[-0.02762676775455475, -0.2403855174779892, -0.15292388200759888, 0.9581575393676758]	[-0.033042192459106445, -0.08632996678352356, -0.07569278031587601, 0.9928373694419861]	[0.16157977283000946, -0.9199963808059692, -0.08463092893362045, -0.34689509868621826]
2024-07-17 10:45:32.616710	[-0.2036190629005432, 1.5633708238601685, 0.35601645708084106]	[-0.10825204104185104, 0.7380293011665344, -0.5160685181617737]	[-0.5014690160751343, 0.8050684928894043, 0.15677812695503235]	[-0.2240547388792038, 0.9991090297698975, 0.26610806584358215]	[-0.2522563338279724, 0.13163945078849792, 0.2599375545978546]	[0.06629950553178787, 0.7422311305999756, 0.2905156910419464]	[0.04010433703660965, -0.34444162249565125, -0.05840611457824707, 0.9361305832862854]	[0.5661542415618896, -0.16539330780506134, 0.07293277233839035, 0.8042358160018921]	[0.02785690315067768, 0.2863904535770416, -0.027380874380469322, 0.957316517829895]	[-0.02527005970478058, -0.24006587266921997, -0.15417763590812683, 0.9581018686294556]	[-0.0347740538418293, -0.08548498153686523, -0.07587043941020966, 0.9928377866744995]	[0.16164053976535797, -0.9194748997688293, -0.08223998546600342, -0.34881940484046936]
2024-07-17 10:45:32.628642	[-0.20373253524303436, 1.562747836112976, 0.3567163050174713]	[-0.10302646458148956, 0.7559548616409302, -0.5195834040641785]	[-0.500890851020813, 0.8049328327178955, 0.1542896032333374]	[-0.22395505011081696, 0.9987486600875854, 0.2655477523803711]	[-0.25191575288772583, 0.13160616159439087, 0.2595059871673584]	[0.06677716225385666, 0.7418416142463684, 0.2942792475223541]	[0.04083481431007385, -0.344413161277771, -0.05781637504696846, 0.9361460208892822]	[0.575753927230835, -0.17201751470565796, 0.07380224019289017, 0.7959087491035461]	[0.030793117359280586, 0.2820534110069275, -0.025519736111164093, 0.958564817905426]	[-0.020964335650205612, -0.2387433648109436, -0.15559262037277222, 0.9583073854446411]	[-0.03729374334216118, -0.0841793417930603, -0.07594520598649979, 0.9928521513938904]	[0.16782793402671814, -0.9256042838096619, -0.07382235676050186, -0.3311206102371216]
2024-07-17 10:45:32.640856	[-0.2038009613752365, 1.5624412298202515, 0.35701242089271545]	[-0.10036510229110718, 0.7644720077514648, -0.5212480425834656]	[-0.5006940960884094, 0.8047088980674744, 0.15277597308158875]	[-0.22408756613731384, 0.9984236359596252, 0.2652314603328705]	[-0.2517445683479309, 0.13160955905914307, 0.25929462909698486]	[0.06441950798034668, 0.7409606575965881, 0.2946516275405884]	[0.04088619723916054, -0.3444249927997589, -0.05751189962029457, 0.9361581802368164]	[0.5811060070991516, -0.17288239300251007, 0.07338565587997437, 0.7918599843978882]	[0.033311013132333755, 0.28172504901885986, -0.024714313447475433, 0.9585983157157898]	[-0.019223973155021667, -0.23863980174064636, -0.15679898858070374, 0.9581730365753174]	[-0.0382583886384964, -0.08376612514257431, -0.07579296082258224, 0.9928620457649231]	[0.1656348705291748, -0.9164665341377258, -0.08577220886945724, -0.3539735972881317]
2024-07-17 10:45:32.651224	[-0.2038612961769104, 1.562177062034607, 0.35729530453681946]	[-0.09782329201698303, 0.7723930478096008, -0.5226961970329285]	[-0.5003843307495117, 0.8046607971191406, 0.15138114988803864]	[-0.22434884309768677, 0.9982021450996399, 0.26495635509490967]	[-0.2516039311885834, 0.1316288560628891, 0.25901705026626587]	[0.06432501971721649, 0.7398702502250671, 0.29490992426872253]	[0.040814243257045746, -0.3444994390010834, -0.057246144860982895, 0.9361501932144165]	[0.5858145952224731, -0.17189757525920868, 0.07401221990585327, 0.7885396480560303]	[0.03456973284482956, 0.27960681915283203, -0.024465832859277725, 0.9591800570487976]	[-0.017754310742020607, -0.23874175548553467, -0.15837939083576202, 0.9579161405563354]	[-0.03944608196616173, -0.08407311886548996, -0.07568668574094772, 0.9927976727485657]	[0.16282355785369873, -0.9213319420814514, -0.08165553957223892, -0.34346532821655273]
2024-07-17 10:45:32.663181	[-0.20396211743354797, 1.5615668296813965, 0.35779523849487305]	[-0.09284602850675583, 0.7874664664268494, -0.5254474878311157]	[-0.49970704317092896, 0.8044360280036926, 0.14854015409946442]	[-0.224908709526062, 0.9977539777755737, 0.26449570059776306]	[-0.2513730525970459, 0.13180626928806305, 0.2585082948207855]	[0.06048232316970825, 0.7389336824417114, 0.2964943051338196]	[0.040950194001197815, -0.344317764043808, -0.056851986795663834, 0.9362351298332214]	[0.595931887626648, -0.17055383324623108, 0.07747393101453781, 0.7808805108070374]	[0.03959411010146141, 0.2793434262275696, -0.024351872503757477, 0.9590654969215393]	[-0.014200158417224884, -0.23936247825622559, -0.16116680204868317, 0.9573553800582886]	[-0.0410250686109066, -0.0848936140537262, -0.07696229219436646, 0.9925658702850342]	[0.16989058256149292, -0.9170570373535156, -0.07080097496509552, -0.3537385165691376]
2024-07-17 10:45:32.675673	[-0.2040322721004486, 1.5612577199935913, 0.35800227522850037]	[-0.09072988480329514, 0.7945067882537842, -0.5266014337539673]	[-0.49932751059532166, 0.8044500946998596, 0.14722272753715515]	[-0.22505603730678558, 0.9974507689476013, 0.2641953229904175]	[-0.2512736916542053, 0.13190586864948273, 0.2582688629627228]	[0.06010475382208824, 0.7391629219055176, 0.2952445149421692]	[0.04115643352270126, -0.34416162967681885, -0.05671382695436478, 0.9362918734550476]	[0.600029706954956, -0.16963505744934082, 0.07773581892251968, 0.7779110670089722]	[0.03970559313893318, 0.27709853649139404, -0.02229698933660984, 0.9597617983818054]	[-0.012039822526276112, -0.24025186896324158, -0.16213278472423553, 0.9569990634918213]	[-0.04164756089448929, -0.08591419458389282, -0.07748942822217941, 0.9924110174179077]	[0.17619310319423676, -0.9103994369506836, -0.09152454137802124, -0.36297696828842163]
