timestamp	sai2::optitrack::rigid_body_pos::1	sai2::optitrack::rigid_body_pos::2	sai2::optitrack::rigid_body_pos::3	sai2::optitrack::rigid_body_pos::4	sai2::optitrack::rigid_body_pos::5	sai2::optitrack::rigid_body_pos::6	sai2::optitrack::rigid_body_ori::1	sai2::optitrack::rigid_body_ori::2	sai2::optitrack::rigid_body_ori::3	sai2::optitrack::rigid_body_ori::4	sai2::optitrack::rigid_body_ori::5	sai2::optitrack::rigid_body_ori::6
2024-07-17 10:47:17.308699	[-0.47518375515937805, 1.5667105913162231, 0.18934792280197144]	[-0.5613908171653748, 0.10838082432746887, 0.15021659433841705]	[-0.5945785641670227, 0.8273494839668274, -0.1178201287984848]	[-0.43359118700027466, 0.9944670796394348, 0.14315316081047058]	[-0.39312514662742615, 0.11244916170835495, 0.23980103433132172]	[-0.1318126767873764, 0.8687212467193604, 0.07892567664384842]	[0.01826179213821888, -0.41760027408599854, -0.05034523084759712, 0.9070512056350708]	[-0.01413459237664938, -0.12548351287841797, 0.018248705193400383, 0.991827130317688]	[0.22840715944766998, 0.1541549563407898, 0.0875583365559578, 0.9572879076004028]	[-0.2150939255952835, -0.28943026065826416, -0.06399176269769669, 0.9305212497711182]	[0.022771934047341347, -0.29504820704460144, -0.006054512690752745, 0.9551917910575867]	[-0.42767974734306335, 0.7908701300621033, 0.4046468138694763, 0.16695931553840637]
2024-07-17 10:47:17.321029	[-0.47490745782852173, 1.5667359828948975, 0.18942391872406006]	[-0.5614210963249207, 0.10840810090303421, 0.15019284188747406]	[-0.59422367811203, 0.8323666453361511, -0.12263272702693939]	[-0.43316882848739624, 0.9944813251495361, 0.14336706697940826]	[-0.39302489161491394, 0.11245208978652954, 0.23974350094795227]	[-0.12740649282932281, 0.8789278864860535, 0.0735098347067833]	[0.01781737059354782, -0.4174860715866089, -0.05014137923717499, 0.9071239829063416]	[-0.01420038565993309, -0.1254071742296219, 0.017582781612873077, 0.9918478727340698]	[0.2309167981147766, 0.15426115691661835, 0.08944831043481827, 0.9564935564994812]	[-0.214194193482399, -0.28914377093315125, -0.0636196956038475, 0.9308432936668396]	[0.021877465769648552, -0.2947239279747009, -0.006620120722800493, 0.9553090333938599]	[-0.4253539741039276, 0.7803191542625427, 0.4240865409374237, 0.17414547502994537]
2024-07-17 10:47:17.333457	[-0.47433775663375854, 1.5667840242385864, 0.18950961530208588]	[-0.5614201426506042, 0.10842852294445038, 0.1502244919538498]	[-0.5939614176750183, 0.8370624780654907, -0.1274072378873825]	[-0.43265363574028015, 0.9944485425949097, 0.14360401034355164]	[-0.39298316836357117, 0.1124504804611206, 0.2396918535232544]	[-0.1254524290561676, 0.8838765025138855, 0.0707554817199707]	[0.017218854278326035, -0.4166918098926544, -0.050069939345121384, 0.9075045585632324]	[-0.013988640159368515, -0.12502627074718475, 0.01721239648759365, 0.9919055700302124]	[0.24371008574962616, 0.15819621086120605, 0.09289589524269104, 0.9523390531539917]	[-0.21429350972175598, -0.2887827157974243, -0.06332194060087204, 0.9309529066085815]	[0.021317366510629654, -0.2943691909313202, -0.007070411462336779, 0.955427885055542]	[-0.4318849742412567, 0.7697860598564148, 0.43522879481315613, 0.17742803692817688]
2024-07-17 10:47:17.345523	[-0.4740186035633087, 1.5667928457260132, 0.1895533949136734]	[-0.5614108443260193, 0.10842747986316681, 0.15021733939647675]	[-0.5937979221343994, 0.8394357562065125, -0.12974393367767334]	[-0.4324522614479065, 0.9944745898246765, 0.14375603199005127]	[-0.39287498593330383, 0.11242803186178207, 0.23961035907268524]	[-0.12018173933029175, 0.8945773243904114, 0.06590451300144196]	[0.017028234899044037, -0.41629406809806824, -0.04998507350683212, 0.9076953530311584]	[-0.014066101983189583, -0.1247556135058403, 0.016869325190782547, 0.991944432258606]	[0.24987183511257172, 0.1600206345319748, 0.09378223866224289, 0.9503485560417175]	[-0.21411238610744476, -0.2884312868118286, -0.06325030326843262, 0.931108295917511]	[0.02087768167257309, -0.2942061424255371, -0.007131961639970541, 0.9554873108863831]	[-0.4342864453792572, 0.7641552090644836, 0.4427588880062103, 0.17727547883987427]
2024-07-17 10:47:17.357813	[-0.4733542799949646, 1.5668950080871582, 0.18972311913967133]	[-0.5613776445388794, 0.10844124108552933, 0.15023724734783173]	[-0.5937305092811584, 0.8416401147842407, -0.1317506730556488]	[-0.4323478639125824, 0.9945728182792664, 0.14393940567970276]	[-0.39281943440437317, 0.11240801960229874, 0.23957553505897522]	[-0.11801979690790176, 0.8995473980903625, 0.06393686681985855]	[0.016527729108929634, -0.415505588054657, -0.05000104755163193, 0.9080649018287659]	[-0.013914289884269238, -0.12441020458936691, 0.016477899625897408, 0.9919964671134949]	[0.2604089677333832, 0.1626310795545578, 0.09747586399316788, 0.9466978311538696]	[-0.2134830504655838, -0.28761160373687744, -0.0632532387971878, 0.9315060377120972]	[0.020291943103075027, -0.29405441880226135, -0.007816245779395103, 0.9555412530899048]	[-0.4362296760082245, 0.7600767016410828, 0.4468099772930145, 0.17985530197620392]
2024-07-17 10:47:17.369163	[-0.47301340103149414, 1.5669523477554321, 0.18981945514678955]	[-0.561331033706665, 0.10845482349395752, 0.15025705099105835]	[-0.5934469699859619, 0.8464121222496033, -0.1363517791032791]	[-0.4319800138473511, 0.9947078824043274, 0.14433735609054565]	[-0.39271482825279236, 0.11238766461610794, 0.23947711288928986]	[-0.11072461307048798, 0.9114826917648315, 0.06193118169903755]	[0.01615610159933567, -0.4150450825691223, -0.04994547739624977, 0.9082852005958557]	[-0.014211214147508144, -0.12420635670423508, 0.01666807010769844, 0.9920146465301514]	[0.2659859359264374, 0.16417795419692993, 0.09861256927251816, 0.9447606801986694]	[-0.21315965056419373, -0.2874099016189575, -0.06347189843654633, 0.9316275119781494]	[0.01972237043082714, -0.2940797805786133, -0.007998820394277573, 0.9555438756942749]	[-0.44795656204223633, 0.7636624574661255, 0.44574207067489624, 0.13216829299926758]
2024-07-17 10:47:17.381565	[-0.4726550579071045, 1.5670429468154907, 0.18989315629005432]	[-0.5613137483596802, 0.10844447463750839, 0.15026654303073883]	[-0.5932438373565674, 0.8486843705177307, -0.13826599717140198]	[-0.43174073100090027, 0.9947406649589539, 0.14447374641895294]	[-0.39266443252563477, 0.11238683760166168, 0.23941977322101593]	[-0.10822302103042603, 0.9172818660736084, 0.06007493659853935]	[0.01595493033528328, -0.41455745697021484, -0.049905311316251755, 0.908513605594635]	[-0.01412180531769991, -0.12406659126281738, 0.016296297311782837, 0.9920395612716675]	[0.2685782313346863, 0.1655355542898178, 0.10186018794775009, 0.9434448480606079]	[-0.21296322345733643, -0.28689008951187134, -0.06344044953584671, 0.9318348169326782]	[0.01944441720843315, -0.29395776987075806, -0.008366654627025127, 0.9555840492248535]	[-0.4513591527938843, 0.7606906890869141, 0.44744205474853516, 0.131986603140831]
2024-07-17 10:47:17.393584	[-0.47192251682281494, 1.567131757736206, 0.190095454454422]	[-0.5612606406211853, 0.10846008360385895, 0.15029583871364594]	[-0.5930137038230896, 0.8532706499099731, -0.1418808400630951]	[-0.43098533153533936, 0.9947172999382019, 0.14463835954666138]	[-0.3925679922103882, 0.11238902807235718, 0.23933766782283783]	[-0.10177905112504959, 0.9290720224380493, 0.057475559413433075]	[0.015388728119432926, -0.4136512875556946, -0.04980357736349106, 0.908941924571991]	[-0.01384101714938879, -0.12357151508331299, 0.016028251498937607, 0.9921097159385681]	[0.27382105588912964, 0.1686575561761856, 0.10538024455308914, 0.9409950971603394]	[-0.21189597249031067, -0.28608670830726624, -0.06278301030397415, 0.9323694109916687]	[0.01862075738608837, -0.2938137948513031, -0.009101325646042824, 0.9556379318237305]	[-0.46977800130844116, 0.7506098747253418, 0.45075032114982605, 0.11277259141206741]
2024-07-17 10:47:17.403714	[-0.4715278744697571, 1.5671749114990234, 0.1902189552783966]	[-0.5611940026283264, 0.10849490016698837, 0.15024447441101074]	[-0.5930333733558655, 0.8555327653884888, -0.143827423453331]	[-0.4305042624473572, 0.994567334651947, 0.14478738605976105]	[-0.39250627160072327, 0.11237874627113342, 0.23929545283317566]	[-0.10014082491397858, 0.934574544429779, 0.05435929074883461]	[0.014917855150997639, -0.41319799423217773, -0.04966841638088226, 0.9091632962226868]	[-0.01358240656554699, -0.12323645502328873, 0.015713024884462357, 0.9921600222587585]	[0.27706900238990784, 0.16862592101097107, 0.10660707950592041, 0.9399112462997437]	[-0.21152761578559875, -0.2857111990451813, -0.0626128613948822, 0.9325796365737915]	[0.018316760659217834, -0.2936805486679077, -0.009297327138483524, 0.9556829333305359]	[-0.47895410656929016, 0.737728476524353, 0.44951680302619934, 0.15586671233177185]
2024-07-17 10:47:17.416542	[-0.47071123123168945, 1.5672187805175781, 0.1904745250940323]	[-0.5611919164657593, 0.10843776911497116, 0.15027450025081635]	[-0.593081533908844, 0.8576961159706116, -0.14588788151741028]	[-0.4304673969745636, 0.9946812987327576, 0.14504027366638184]	[-0.3924487233161926, 0.11236317455768585, 0.2392529547214508]	[-0.09580186009407043, 0.9418340921401978, 0.05168483406305313]	[0.013896480202674866, -0.4123689532279968, -0.04952460154891014, 0.9095636606216431]	[-0.013818922452628613, -0.12291637808084488, 0.015174075029790401, 0.9922048449516296]	[0.29308387637138367, 0.16643691062927246, 0.10673706233501434, 0.9354185461997986]	[-0.21197551488876343, -0.28487277030944824, -0.06299173831939697, 0.9327089190483093]	[0.01746075414121151, -0.29358330368995667, -0.01025318168103695, 0.9557190537452698]	[-0.49612653255462646, 0.7151843905448914, 0.4660246670246124, 0.15871590375900269]
2024-07-17 10:47:17.428577	[-0.4703458249568939, 1.567275881767273, 0.1906440705060959]	[-0.561115562915802, 0.1084635853767395, 0.15032128989696503]	[-0.5933064818382263, 0.8616628646850586, -0.1497458964586258]	[-0.4297761619091034, 0.9946657419204712, 0.14528323709964752]	[-0.3923394978046417, 0.11236275732517242, 0.23921047151088715]	[-0.0949544906616211, 0.9551101922988892, 0.04361419379711151]	[0.013357392512261868, -0.41187357902526855, -0.04948174208402634, 0.9097985029220581]	[-0.01346172858029604, -0.1228196769952774, 0.015095575712621212, 0.9922228455543518]	[0.29776668548583984, 0.16788128018379211, 0.1073063388466835, 0.9336146712303162]	[-0.2123715579509735, -0.2845269739627838, -0.06329438090324402, 0.9327038526535034]	[0.017069322988390923, -0.29349029064178467, -0.010610144585371017, 0.9557507634162903]	[-0.4621794521808624, 0.6820389628410339, 0.5080218315124512, 0.25125086307525635]
2024-07-17 10:47:17.441172	[-0.4698568284511566, 1.567325234413147, 0.19081935286521912]	[-0.5610843300819397, 0.10845933109521866, 0.15036657452583313]	[-0.5933108925819397, 0.8639541268348694, -0.1516508162021637]	[-0.42928335070610046, 0.9946553707122803, 0.14537277817726135]	[-0.39228540658950806, 0.11234156042337418, 0.23918604850769043]	[-0.09166355431079865, 0.961637020111084, 0.04513252153992653]	[0.012939955107867718, -0.41083818674087524, -0.049628350883722305, 0.9102646112442017]	[-0.01279012206941843, -0.12228141725063324, 0.01457899808883667, 0.9923060536384583]	[0.3112223446369171, 0.1752227395772934, 0.1088588759303093, 0.9276785850524902]	[-0.21186424791812897, -0.2835626006126404, -0.06301387399435043, 0.9331318736076355]	[0.01677487976849079, -0.29337358474731445, -0.01098750252276659, 0.9557875394821167]	[-0.4630284309387207, 0.6924343109130859, 0.5133044123649597, 0.20653846859931946]
2024-07-17 10:47:17.453478	[-0.46896490454673767, 1.5673576593399048, 0.19108152389526367]	[-0.5610190629959106, 0.10849688202142715, 0.15037666261196136]	[-0.5930736660957336, 0.8676239252090454, -0.15443405508995056]	[-0.4283323585987091, 0.9946105480194092, 0.14557553827762604]	[-0.3921741247177124, 0.11234765499830246, 0.23913487792015076]	[-0.08393362909555435, 0.9739319682121277, 0.046308837831020355]	[0.0128581328317523, -0.41035014390945435, -0.049702923744916916, 0.9104817509651184]	[-0.0126363355666399, -0.12208238244056702, 0.014383243396878242, 0.9923352599143982]	[0.31927597522735596, 0.1794731765985489, 0.10922299325466156, 0.924079418182373]	[-0.21252834796905518, -0.2832392156124115, -0.06305229663848877, 0.9330764412879944]	[0.01623079739511013, -0.2933327853679657, -0.011795959435403347, 0.9557998776435852]	[-0.4918253719806671, 0.6948655247688293, 0.5070434212684631, 0.1348215788602829]
2024-07-17 10:47:17.465787	[-0.4680043160915375, 1.5673701763153076, 0.19137819111347198]	[-0.5609561204910278, 0.10851944237947464, 0.15039004385471344]	[-0.593374490737915, 0.8694211840629578, -0.15579719841480255]	[-0.4279452860355377, 0.9946975708007812, 0.14566698670387268]	[-0.39211130142211914, 0.11234557628631592, 0.2391248643398285]	[-0.08178985118865967, 0.9800082445144653, 0.04640686884522438]	[0.01268712617456913, -0.40970727801322937, -0.049600884318351746, 0.9107791781425476]	[-0.012526203878223896, -0.12155027687549591, 0.013752307742834091, 0.9924110174179077]	[0.3284212350845337, 0.1832451969385147, 0.11048241704702377, 0.9199751615524292]	[-0.2121945172548294, -0.282547265291214, -0.0630018562078476, 0.9333655834197998]	[0.016172373667359352, -0.2931189239025116, -0.01236695609986782, 0.9558591842651367]	[-0.49297234416007996, 0.6957879662513733, 0.50758296251297, 0.12335751205682755]
2024-07-17 10:47:17.478077	[-0.4674815833568573, 1.567346215248108, 0.19156496226787567]	[-0.5608330368995667, 0.10850595682859421, 0.15039226412773132]	[-0.5936713814735413, 0.8729713559150696, -0.1584436148405075]	[-0.4271402657032013, 0.9947878122329712, 0.14596430957317352]	[-0.3919975757598877, 0.11233296245336533, 0.23914648592472076]	[-0.07918785512447357, 0.9923037886619568, 0.04282132536172867]	[0.012638627551496029, -0.40944790840148926, -0.049603428691625595, 0.9108964204788208]	[-0.01264246366918087, -0.12138336896896362, 0.013291936367750168, 0.9924362301826477]	[0.332597941160202, 0.1844632625579834, 0.11163298785686493, 0.9180904626846313]	[-0.211839497089386, -0.281284898519516, -0.06298455595970154, 0.9338285326957703]	[0.01598404347896576, -0.2928934097290039, -0.013057108037173748, 0.9559223055839539]	[-0.49263447523117065, 0.6786394715309143, 0.5166329741477966, 0.1727718859910965]
2024-07-17 10:47:17.490401	[-0.46701422333717346, 1.5673481225967407, 0.1917659342288971]	[-0.5608090162277222, 0.10850775986909866, 0.15045328438282013]	[-0.5943343043327332, 0.8749544620513916, -0.15991774201393127]	[-0.426785409450531, 0.9948417544364929, 0.1461174041032791]	[-0.3919436037540436, 0.11233051121234894, 0.23917332291603088]	[-0.07677415013313293, 0.9987078905105591, 0.04238613694906235]	[0.012190576642751694, -0.408795028924942, -0.0494626946747303, 0.9112033247947693]	[-0.01236635446548462, -0.12101831287145615, 0.012642131187021732, 0.9924927353858948]	[0.32564741373062134, 0.17570021748542786, 0.11349643766880035, 0.922063946723938]	[-0.21168465912342072, -0.2807661294937134, -0.06310238689184189, 0.9340118765830994]	[0.015818988904356956, -0.2926519215106964, -0.013184736482799053, 0.9559973478317261]	[-0.4988231062889099, 0.671341061592102, 0.5208145380020142, 0.1709647923707962]
2024-07-17 10:47:17.502403	[-0.4658794105052948, 1.5673400163650513, 0.19216546416282654]	[-0.5607258677482605, 0.10851351916790009, 0.15053598582744598]	[-0.5948563814163208, 0.8781915903091431, -0.16220955550670624]	[-0.42557597160339355, 0.9947567582130432, 0.14631760120391846]	[-0.3918532729148865, 0.11231028288602829, 0.2391817718744278]	[-0.07105276733636856, 1.0122499465942383, 0.041972193866968155]	[0.012548452243208885, -0.40842387080192566, -0.049579206854104996, 0.9113585352897644]	[-0.01212338823825121, -0.1207573339343071, 0.012449530884623528, 0.9925299286842346]	[0.3371310830116272, 0.1812668740749359, 0.11378058791160583, 0.9168091416358948]	[-0.21107429265975952, -0.27978041768074036, -0.06269355863332748, 0.9344732165336609]	[0.016040347516536713, -0.2924855649471283, -0.013686424121260643, 0.9560374617576599]	[-0.5128452777862549, 0.6570351123809814, 0.5279096364974976, 0.16311359405517578]
2024-07-17 10:47:17.514754	[-0.4653571844100952, 1.5673294067382812, 0.1923149824142456]	[-0.5606676936149597, 0.10854964703321457, 0.15057407319545746]	[-0.5952212810516357, 0.8792802095413208, -0.16346067190170288]	[-0.4250059127807617, 0.9947028756141663, 0.14643491804599762]	[-0.3918100893497467, 0.11231635510921478, 0.2391940951347351]	[-0.06836798787117004, 1.01872980594635, 0.042370475828647614]	[0.012576710432767868, -0.4079563021659851, -0.04959047958254814, 0.9115669131278992]	[-0.01198816578835249, -0.12040968239307404, 0.012157742865383625, 0.9925774931907654]	[0.3453885316848755, 0.1833849400281906, 0.11459175497293472, 0.913206160068512]	[-0.21112754940986633, -0.2794201672077179, -0.06256666779518127, 0.9345774054527283]	[0.016006482765078545, -0.29239609837532043, -0.013956757262349129, 0.9560615420341492]	[-0.5195143818855286, 0.6530368328094482, 0.528421938419342, 0.15626299381256104]
2024-07-17 10:47:17.526758	[-0.4642743766307831, 1.5673108100891113, 0.19264276325702667]	[-0.5605525374412537, 0.10853047668933868, 0.15062029659748077]	[-0.5957537293434143, 0.8824671506881714, -0.16500933468341827]	[-0.4240242540836334, 0.9947797060012817, 0.14685213565826416]	[-0.3916977643966675, 0.11227686703205109, 0.23921124637126923]	[-0.06354212760925293, 1.0305233001708984, 0.04271604120731354]	[0.012857085093855858, -0.40714287757873535, -0.04957383871078491, 0.9119275212287903]	[-0.011628531850874424, -0.12030477076768875, 0.011567022651433945, 0.9926015734672546]	[0.34662461280822754, 0.18577711284160614, 0.1153651624917984, 0.9121562838554382]	[-0.21172001957893372, -0.2787182033061981, -0.06269530951976776, 0.934644341468811]	[0.016057970002293587, -0.29215696454048157, -0.01425078883767128, 0.9561293721199036]	[-0.537943422794342, 0.6385697722434998, 0.5306714177131653, 0.14571711421012878]
2024-07-17 10:47:17.538372	[-0.4637022018432617, 1.5673017501831055, 0.19285692274570465]	[-0.5604822635650635, 0.10851842910051346, 0.15064959228038788]	[-0.5963489413261414, 0.8833366632461548, -0.166022390127182]	[-0.42341291904449463, 0.9947459101676941, 0.14700666069984436]	[-0.39163336157798767, 0.11225893348455429, 0.23922525346279144]	[-0.06105365231633186, 1.0368496179580688, 0.042725179344415665]	[0.01276554074138403, -0.40684768557548523, -0.049525320529937744, 0.9120631814002991]	[-0.01153282355517149, -0.12012729793787003, 0.011162521317601204, 0.992628812789917]	[0.35404351353645325, 0.18526634573936462, 0.11529497057199478, 0.9094155430793762]	[-0.21188588440418243, -0.278238981962204, -0.06247580423951149, 0.9347642660140991]	[0.016030382364988327, -0.2920810580253601, -0.014631995931267738, 0.9561472535133362]	[-0.5389204025268555, 0.632187008857727, 0.5366615653038025, 0.14798273146152496]
2024-07-17 10:47:17.550682	[-0.46250683069229126, 1.567272663116455, 0.19322627782821655]	[-0.5603653788566589, 0.10857649147510529, 0.1506817638874054]	[-0.5971439480781555, 0.885881781578064, -0.16754339635372162]	[-0.4223264455795288, 0.9947392344474792, 0.14739687740802765]	[-0.39152929186820984, 0.11223413795232773, 0.23923636972904205]	[-0.057911116629838943, 1.049165964126587, 0.0445840023458004]	[0.01285131461918354, -0.40622538328170776, -0.04939828813076019, 0.9123461842536926]	[-0.011067463085055351, -0.11971599608659744, 0.010193202644586563, 0.9926942586898804]	[0.35917192697525024, 0.18648166954517365, 0.11435758322477341, 0.9072720408439636]	[-0.21256259083747864, -0.2779376804828644, -0.06304343044757843, 0.9346621632575989]	[0.01573118567466736, -0.2918088734149933, -0.015050730668008327, 0.9562287926673889]	[-0.5243868827819824, 0.6462931632995605, 0.5389567613601685, 0.1298050880432129]
2024-07-17 10:47:17.561072	[-0.46197277307510376, 1.5672634840011597, 0.19338743388652802]	[-0.560309112071991, 0.10858875513076782, 0.15070728957653046]	[-0.5975196957588196, 0.8867946863174438, -0.16806437075138092]	[-0.42180901765823364, 0.9947322607040405, 0.1475764364004135]	[-0.3914761245250702, 0.11218641698360443, 0.23924483358860016]	[-0.05527615547180176, 1.0558252334594727, 0.0435965470969677]	[0.013145104981958866, -0.40587088465690613, -0.049395766109228134, 0.9124999046325684]	[-0.010831658728420734, -0.11951106041669846, 0.00986239779740572, 0.9927247762680054]	[0.3607235550880432, 0.1864538937807083, 0.11439963430166245, 0.9066566824913025]	[-0.21287855505943298, -0.2776090204715729, -0.063135527074337, 0.9346816539764404]	[0.01611001044511795, -0.2917683720588684, -0.015165425837039948, 0.9562331438064575]	[-0.5312840938568115, 0.6239756345748901, 0.5524073243141174, 0.15243984758853912]
2024-07-17 10:47:17.570845	[-0.46128222346305847, 1.5672399997711182, 0.1935567855834961]	[-0.5602288842201233, 0.108560711145401, 0.1507560908794403]	[-0.5980686545372009, 0.8880314826965332, -0.16882939636707306]	[-0.42112278938293457, 0.9947800636291504, 0.14766167104244232]	[-0.39142411947250366, 0.11218278855085373, 0.23922421038150787]	[-0.05286761373281479, 1.061772108078003, 0.044327132403850555]	[0.01375594548881054, -0.4054151475429535, -0.04947623237967491, 0.9126891493797302]	[-0.011053894646465778, -0.11956983059644699, 0.009420919232070446, 0.9927196502685547]	[0.36292219161987305, 0.1859121173620224, 0.11426465213298798, 0.9059072732925415]	[-0.2121904343366623, -0.2767027020454407, -0.06326759606599808, 0.935097873210907]	[0.016480501741170883, -0.29135003685951233, -0.015033407136797905, 0.9563564658164978]	[-0.5421217679977417, 0.6144230365753174, 0.5551176071166992, 0.14294345676898956]
2024-07-17 10:47:17.583867	[-0.45992401242256165, 1.5671517848968506, 0.19396573305130005]	[-0.5600811839103699, 0.10856729000806808, 0.1508060097694397]	[-0.5994477868080139, 0.8904323577880859, -0.1700778603553772]	[-0.420442134141922, 0.9947941899299622, 0.14779390394687653]	[-0.3913455903530121, 0.11213663965463638, 0.23923663794994354]	[-0.05102847144007683, 1.067058801651001, 0.04581229388713837]	[0.013497808016836643, -0.4046582877635956, -0.049258701503276825, 0.9130405783653259]	[-0.01097570639103651, -0.11930398643016815, 0.008599561639130116, 0.9927599430084229]	[0.3566398620605469, 0.17600184679031372, 0.11512936651706696, 0.910261869430542]	[-0.21273621916770935, -0.27581068873405457, -0.06308073550462723, 0.9352501034736633]	[0.016619062051177025, -0.29054319858551025, -0.01465787272900343, 0.9566053152084351]	[-0.5428118109703064, 0.5286952257156372, 0.6066887974739075, 0.24034471809864044]
2024-07-17 10:47:17.594714	[-0.4592611789703369, 1.5671305656433105, 0.19414253532886505]	[-0.5599928498268127, 0.10855653136968613, 0.15082193911075592]	[-0.6003129482269287, 0.8916156888008118, -0.1704326868057251]	[-0.4190390706062317, 0.9946416020393372, 0.14821495115756989]	[-0.3911729156970978, 0.11201319098472595, 0.2392822802066803]	[-0.04686254635453224, 1.0820703506469727, 0.03947502747178078]	[0.013511266559362411, -0.4041658341884613, -0.04922700673341751, 0.9132601618766785]	[-0.011223292909562588, -0.1190885603427887, 0.00776556134223938, 0.9927899241447449]	[0.3527703881263733, 0.17120134830474854, 0.1146891713142395, 0.9127374887466431]	[-0.2135114073753357, -0.27577608823776245, -0.06298238039016724, 0.935090184211731]	[0.016644136980175972, -0.29013919830322266, -0.014586959965527058, 0.9567285180091858]	[-0.550383448600769, 0.5143228769302368, 0.6154575943946838, 0.231866717338562]
2024-07-17 10:47:17.605598	[-0.45854172110557556, 1.5671073198318481, 0.19431611895561218]	[-0.5599136352539062, 0.10854879766702652, 0.15083764493465424]	[-0.6008267998695374, 0.8923579454421997, -0.1707347333431244]	[-0.41844868659973145, 0.994670033454895, 0.14842085540294647]	[-0.3910939693450928, 0.1119539812207222, 0.2392892688512802]	[-0.043890926986932755, 1.087022066116333, 0.039713241159915924]	[0.013063037768006325, -0.40398725867271423, -0.04885270446538925, 0.9133657813072205]	[-0.011161125265061855, -0.11904545873403549, 0.007396149914711714, 0.9927985668182373]	[0.35464009642601013, 0.17173059284687042, 0.11421685665845871, 0.9119724035263062]	[-0.21351470053195953, -0.27547481656074524, -0.0632815808057785, 0.9351580739021301]	[0.017105182632803917, -0.2897884249687195, -0.014625133015215397, 0.9568260908126831]	[-0.5718178153038025, 0.4856984317302704, 0.6212183833122253, 0.2262946367263794]
2024-07-17 10:47:17.618137	[-0.4572506248950958, 1.5671108961105347, 0.1946609765291214]	[-0.5597660541534424, 0.10859834402799606, 0.15088263154029846]	[-0.6018009781837463, 0.8935518860816956, -0.17111781239509583]	[-0.4171075224876404, 0.9947425723075867, 0.14877940714359283]	[-0.3909461796283722, 0.1119367703795433, 0.2392996996641159]	[-0.0389428585767746, 1.0987547636032104, 0.04091619700193405]	[0.013312658295035362, -0.403164803981781, -0.048581402748823166, 0.9137399792671204]	[-0.011072639375925064, -0.11865828931331635, 0.006470369175076485, 0.9928523898124695]	[0.3564740717411041, 0.172216534614563, 0.11302372813224792, 0.911314070224762]	[-0.21282105147838593, -0.2748176157474518, -0.06347022950649261, 0.9354966878890991]	[0.016594387590885162, -0.28927990794181824, -0.015222292393445969, 0.9569796323776245]	[-0.5855369567871094, 0.45828044414520264, 0.6245254874229431, 0.23894250392913818]
2024-07-17 10:47:17.628526	[-0.4564901292324066, 1.5671107769012451, 0.19486171007156372]	[-0.5596939921379089, 0.10863044857978821, 0.15090090036392212]	[-0.6026687622070312, 0.8945531249046326, -0.17152844369411469]	[-0.4163973331451416, 0.9947188496589661, 0.14901132881641388]	[-0.39087429642677307, 0.11191661655902863, 0.2392943799495697]	[-0.03667474538087845, 1.1047114133834839, 0.046185754239559174]	[0.014202653430402279, -0.4025636315345764, -0.048833612352609634, 0.9139782190322876]	[-0.010946138761937618, -0.11853040009737015, 0.006127018481492996, 0.9928712248802185]	[0.34944063425064087, 0.16603893041610718, 0.11327331513166428, 0.9151456356048584]	[-0.21308161318302155, -0.27443498373031616, -0.06358298659324646, 0.9355420470237732]	[0.016537578776478767, -0.28903108835220337, -0.015810970216989517, 0.9570462703704834]	[-0.5853480696678162, 0.5000759363174438, 0.602924108505249, 0.2092229276895523]
2024-07-17 10:47:17.640784	[-0.4550184905529022, 1.567018985748291, 0.19517497718334198]	[-0.5596270561218262, 0.10865406692028046, 0.1509159952402115]	[-0.603290319442749, 0.8950972557067871, -0.1715621054172516]	[-0.41562148928642273, 0.9945995807647705, 0.1492149382829666]	[-0.3908054232597351, 0.11193312704563141, 0.2393021434545517]	[-0.03432560712099075, 1.1094605922698975, 0.04329434409737587]	[0.013475432060658932, -0.4020577073097229, -0.04836694896221161, 0.9142366647720337]	[-0.011132062412798405, -0.11830003559589386, 0.005353101063519716, 0.992901086807251]	[0.3518948256969452, 0.16606208682060242, 0.1113366112112999, 0.9144384264945984]	[-0.2134142965078354, -0.27432507276535034, -0.06345823407173157, 0.9355068802833557]	[0.01622275449335575, -0.2887856662273407, -0.016209792345762253, 0.9571191072463989]	[-0.5977168679237366, 0.4400511085987091, 0.6276670098304749, 0.23478427529335022]
2024-07-17 10:47:17.653009	[-0.45429664850234985, 1.566981554031372, 0.19533316791057587]	[-0.5594421029090881, 0.10866180807352066, 0.1509699821472168]	[-0.6042424440383911, 0.8956843614578247, -0.17124322056770325]	[-0.414177805185318, 0.994583010673523, 0.1496998816728592]	[-0.3906306326389313, 0.11188259720802307, 0.2392902374267578]	[-0.03073880448937416, 1.1203935146331787, 0.046315427869558334]	[0.013654341921210289, -0.40184327960014343, -0.04815017059445381, 0.9143397212028503]	[-0.0110942916944623, -0.11801622807979584, 0.004758475814014673, 0.9929383397102356]	[0.35543331503868103, 0.16845205426216125, 0.11019770056009293, 0.9127692580223083]	[-0.21345651149749756, -0.27370700240135193, -0.06363606452941895, 0.9356662034988403]	[0.015554819256067276, -0.288393497467041, -0.017260080203413963, 0.9572300314903259]	[-0.5970872044563293, 0.4317878186702728, 0.6334061026573181, 0.2363111525774002]
